Id_Entidad;NIT:cv;Nombre;Depto;Municipio;Consecutivo
220115761;820002608:1;E.S.E. Centro de Salud San Sebastián;15;761;00811
220115763;820003374:8;E.S.E. Centro de Salud Manuel Alberto Sandoval - Sotaquirá;15;763;00757
220115790;826002694:7;E.S.E. Centro de Salud Nuestra Señora del Rosario de Tasco;15;790;00770
220115806;800125595:1;Fondo de Vivienda Obrera - Tibasosa;15;806;02283
220115816;820003435:9;E.S.E. Centro de Salud de Togüí;15;816;03635
220115832;820003839:0;E.S.E. Centro de Salud Santa Bárbara - Tununguá;15;832;00816
220115839;826002860:3;E.S.E. Centro de Salud Simón Bolívar - Tutazá;15;839;00826
220115879;820003352:6;E.S.E. Centro de Salud de Viracachá;15;879;00729
220115897;820002715:1;U.A.E. Centro de Salud - Zetaquirá;15;897;03632
220117013;890801035:4;E.S.E. Hospital San José - Aguadas;17;013;01388
220117272;890802223:7;E.S.E. Hospital San Bernardo - Filadelfia;17;272;01379
220117614;890801989:5;E.S.E. Hospital San Juan de Dios - Riosucio;17;614;00999
220117653;890801026:8;E.S.E. Hospital Felipe Suárez de Salamina;17;653;01186
220117777;890801758:0;E.S.E. Hospital San Lorenzo - Supía;17;777;01414
220117877;890802978:9;E.S.E. Hospital San José - Viterbo;17;877;01394
220118247;828000484:5;Instituto Municipal de Deportes - El Doncello;18;247;02692
220119256;891501104:0;E.S.E. Hospital Santa María - El Tambo;19;256;01444
220119532;891500736:0;E.S.E. Hospital Nivel I - El Bordo;19;532;01308
220119548;817000316:6;Instituto Municipal para el Deporte y la Recreación - Piendamó;19;584;02749
220119698;817003532:4;E.S.E. Quilisalud;19;698;01502
220119807;817000999:6;E.S.E. Centro de Salud de Timbío;19;807;00725
220120000;824002672:8;E.S.E. Hospital Camilo Villazón Pumarejo - Pueblo Bello;20;000;01117
220120001;824002362:1;I.P.S. Dusakawui;20;001;02485
220120011;800124833:3;Instituto Municipal de Tránsito y Transporte;20;011;02718
220120032;824000442:1;E.S.E. Hospital San Martín;20;032;01416
220120250;824000440:7;E.S.E. Hospital de El Paso - Hernando Quintero Blanco;20;250;01129
220120400;824000543:7;E.S.E. Hospital Municipal Jorge Isaac Rincon Torrez;20;400;01261
220123079;812004010:8;E.S.E. Camu de Buenavista;23;079;00647
220123090;812001868:6;E.S.E. Camu de Canalete;23;090;00648
220123162;812002836:5;E.S.E. Camu El Prado - Cereté;23;162;00655
220123300;812003726:8;E.S.E. Centro de Salud - Cotorra;23;001;00696
220123419;812003996:1;E.S.E. Camu de los Córdobas;23;419;00649
220123464;812003817:1;E.S.E. Camu - Momil;23;464;00646
220123570;812001520:9;E.S.E. Camu de Pueblo Nuevo;23;570;00651
220123574;812001846:4;E.S.E. Camu - Puerto Escondido;23;574;00656
220123580;812003382:8;E.S.E Hospital Local de Puerto Libertador el Divino Niño ;23;580;00654
220123586;812001792:5;E.S.E. Camu - Purísima;23;586;00657
220123660;812001579:2;E.S.E. Camu San Rafael - Sahagún;23;660;00660
220123670;812001332:0;E.S.E. Hospital San Andrés Apóstol;23;670;01369
220123672;812002993:3;E.S.E. Camu - San Antero;23;672;00658
220123686;812001550:1;E.S.E. Camu - San Pelayo;23;686;00659
220125035;808001195:3;Instituto Municipal de Recreación y Deportes - Anapoima;25;035;02711
220125175;800201907:1;Instituto Municipal de Recreación y Deporte de Chía;25;175;02709
220125183;832002423:1;Instituto Municipal del Deporte y la Recreación - Chocontá;25;183;02732
220125214;832000795:5;Instituto Municipal para la Recreación y el Deporte de Cota;25;214;02761
220125224;832010240:2;E.S.E. Centro de Salud - Cucunubá;25;224;00672
220125260;832003469:2;Instituto Municipal de Deportes y Recreación - El Rosal;25;260;02699
220125324;808011104:3;Junta Municipal de Deportes y Recreación - Guataquí;25;324;02846
220125386;808000943:1;Instituto Municipal del Deporte;25;386;02729
220125473;832010436:9;Hospital  Maria Auxiliadora Empresa Social del Estado del Municipio de Mosquera.;25;473;01477
220125486;832002139:2;Instituto Municipal para la Recreación y el Deporte - Nemocón;25;486;02765
220125489;832009187:8;E.S.E. Centro de Salud San José - Nimaima;25;489;00798
220125612;900058218:3;E.S.E. Centro de Salud de Ricaurte;25;612;00716
220125658;832002490:3;Junta Municipal de Deportes - San Francisco;25;658;02839
220125743;890600972:8;Instituto Municipal del Deporte y la Recreación;25;743;02735
220125754;832001794:2;E.S.E. Empresa de Salud de Soacha;25;754;00852
220125785;832000983:3;Instituto Municipal de Cultura Joaquín Piñeros Corpas;25;785;02665
220125817;832002349:2;Instituto Municipal de Recreación y Deportes - Tocancipá;25;817;02714
220125839;832002496:1;Junta Municipal de Deportes - Ubalá;25;839;02840
220125873;832002492:8;Instituto Municipal para el Deporte, la Recreación, la Educación Física y la Educación Física Extraescolar - Villapinzón;25;873;02753
220127001;818001019:1;E.S.E. Hospital Local Ismael Roldán Valencia - Quibdó;27;001;01218
220127205;818000690:1;Empresa de Servicios Públicos de Condoto;27;205;02099
220127245;891680065:8;E.S.E. Hospital San Roque - El Carmen de Atrato;27;245;01429
220127361;891680064:0;E.S.E. Hospital Eduardo Santos - Istmina;27;361;01180
220141244;813011502:2;E.S.E. Hospital Municipal San Francisco de Asís - Elías;41;244;01306
220141319;813007875:9;E.S.E. Hospital Municipal Nuestra Señora de Guadalupe;41;319;01305
220141349;813011515:8;E.S.E. Hospital Local Municipal de Hobo - Huila;41;349;01266
220141359;813010996:2;E.S.E. Hospital San José de Isnos;41;359;01397
220141378;813010966:1;E.S.E. Juan Ramón Núñez Palacios - La Argentina;41;378;01472
220141518;813011027:5;E.S.E Santa Rosa de  Lima Paicol - Huila;41;518;03649
220141530;813011505:4;E.S.E Salud Camilo Trujillo Silva - Palestina;41;530;03647
220141615;813002933:5;E.S.E. Hospital Divino Niño - Rivera;41;615;01171
220141660;813012833:1;E.S.E. Nuestra Señora de las Mercedes de Saladoblanco;41;660;01485
220141799;813004018:1;E.S.E. Centro de Salud Miguel Barreto López - Tello;41;799;00759
220141801;813010472:5;E.S.E Hospital San Roque - Turuel;41;801;03634
220141885;813003431:4;E.S.E. Laura Perdomo de García;41;885;01474
220144090;825001037:1;E.S.E. Hospital Santa Teresa de Jesús de Ávila - Dibulla;44;090;01450
220144098;825000834:9;E.S.E. Hospital Local Santa Rita de Cassia;44;098;01284
220144378;825000620:1;E.S.E. Hospital Nuestra Señora del Carmen - Hato Nuevo;44;378;01315
220144420;825001119:5;E.S.E. Hospital Donaldo Saúl Morón Manjarrez - Jagua del Pilar;44;420;01173
220144999;825000748:3;Asociación de Municipios del Sur de la Guajira;44;078;00153
220147053;819001712:1;E.S.E Luisa Santiaga Marquez Iguarán;47;053;01395
220147161;819001307:1;E.S.E. Hospital Cerro de San Antonio;47;161;01119
220147258;819001312:9;E.S.E. Hospital San Pedro del Piñón;47;258;01420
220147288;819002551:7;E.S.E. Centro de Salud Paz del Río - Fundación;47;288;00774
220147541;819001345:1;E.S.E. Hospital de Pedraza;47;541;01136
220147545;819001274:7;E.S.E. Hospital Local Pijiño del Carmen;47;545;01269
220147555;819002363:9;E.S.E. Hospital 7 de Agosto de Plato - Magdalena;47;555;01111
220147570;819001309:6;E.S.E. Hospital San José de Puebloviejo;47;570;01401
220147675;819001352:3;E.S.E. Hospital de Salamina;47;675;01139
220147703;819001273:1;E.S.E. Hospital Local de San Zenón;47;703;01252
220147745;819001363:4;E.S.E. Hospital de Sitionuevo;47;745;01143
220148001;819004070:5;E.S.E. Alejandro Próspero Reverand;47;001;00637
220150001;822005959:2;Instituto de Turismo de Villavicencio;50;001;02599
220152036;900000410:1;E.S.E. Centro de Salud de Ancuyá - Nariño;52;036;00698
220152207;814006732:3;E.S.E. Centro de Salud - Consacá;52;207;00671
220152215;814006908:2;E.S.E. Centro de Salud San Bartolomé de Córdoba - Nariño;52;215;00785
220152224;814006607:8;E.S.E. Centro de Salud de Cuaspud Carlosama;52;224;00701
220152227;814001329:5;E.S.E. Hospital - Cumbal;52;227;01123
220152317;837000286:6;E.S.E. Hospital - Guachucal;52;317;01196
220152320;814002021:7;E.S.E. Centro Hospital Guaitarilla;52;320;00836
220152352;814006632:5;E.S.E. Centro de Salud de Iles;52;352;00706
220152399;814006689:4;E.S.E. Centro de Salud Nivel I Luis Acosta - La Unión;52;399;00763
220152411;814006620:7;E.S.E. Centro de Salud de Linares - Jorge Zambrano;52;411;00707
220152435;814006625:3;E.S.E. Centro de Salud Santiago de Mallama;52;435;00821
220152565;814007194:5;E.S.E. Centro de Salud de Providencia - Nariño;52;565;00714
220152585;814006654:7;E.S.E Centro de Salud San Juan Bautista de Pupiales - Nariño;52;585;00832
220152683;800197457:1;E.S.P. de Sandoná;52;683;01626
220152720;900014225:6;E.S.E. Centro de Salud de Sapuyes;52;720;00721
220152835;840001036:7;E.S.E. Centro Hospital Divino Niño - Tumaco;52;835;00835
220154000;807008827:8;E.S.E. Hospital Regional Sur Oriental;54;000;01360
220154347;900004916:4;E.S.E. Joaquín Emiro Escobar - Herrán;54;347;01471
220154398;900045710:1;E.S.E. Hospital Isabel Celis Yáñez;54;398;01205
220154405;807004393:5;E.S.E. Hospital Local Municipio de Los Patios;54;405;01220
220154874;807001990:9;Instituto Municipal de Recreación y Deportes de Villa del Rosario;54;874;02712
220163212;890001605:1;Hospital San Roque de Córdoba - Quindío;63;212;02455
220163272;890001098:5;E.S.E. Hospital San Vicente de Paul - Filandia;63;272;01062
220163470;890000400:2;E.S.E. Hospital San Vicente - Montenegro;63;470;01433
220163548;890001824:6;Hospital Santa Ana - Pijao;63;548;02456
220163594;890001006:8;E.S.E. Hospital Sagrado Corazón de Jesús - Quimbaya;63;594;01365
220163690;800134339:9;E.S.E Hospital San Vicente de Paul - Salento;63;690;01438
220166001;816007837:1;Megabus S.A.;66;001;02970
220166594;816003068:4;Instituto Municipal de Deportes y Recreación - Quinchía;66;594;02700
220166687;891401777:8;E.S.E. Hospital San Vicente de Paul - Santuario (Risaralda);66;687;01439
220168001;804014968:1;Instituto Municipal de Empleo y Fomento Empresarial Bucaramanga;68;001;02705
220168020;804009658:3;E.S.E. Blanca Alicia Hernández - Albania;68;020;00644
220168051;800193904:2;E.S.E. Hospital Juan Pablo II - Aratoca (Santander);68;051;01212
220168092;800212070:8;E.S.E. Hospital San Juan de Dios de Betulia;68;092;01409
220168101;804005072:0;E.S.E Hospital Local del Bolívar - Santander;68;101;01256
220168160;804015655:6;Institución Prestadora de Servicios de Salud Arístides Fernández Isabella del Municipio de Cepitá;68;160;02515
220168162;804013228:5;I.P.S. Centro de Salud San Antonio - Cerrito;68;162;02477
220168179;804016288:0;I.P.S. Centro de Salud Divino Niño Jesús de Chipatá;68;179;02470
220168217;804008515:4;I.P.S. Centro de Salud de Coromoro;68;217;02465
220168235;804016365:1;I.P.S. Centro de Salud - Carmen de Chucurí;68;235;02462
220168245;804007611:9;E.S.E. Centro de Salud Juan Soleri;68;245;00748
220168264;804015007:3;I.P.S. Centro de Salud de Encino;68;264;02466
220168266;804017570:8;I.P.S. Centro de Salud Jesús de Nazareth - Enciso;68;266;02472
220168271;804008698:3;I.P.S. San José de Florián - Santander;68;271;02492
220168276;800115171:8;Dirección de Tránsito y Transporte - Floridablanca;68;276;00609
220168324;804010394:6;E.S.E San José de Guavatá;68;324;03653
220168377;804008770:6;E.S.E. Hospital San Martín - La Belleza;68;377;01417
220168397;804015920:3;I.P.S. Centro de Salud La Paz;68;397;02473
220168418;900005067:0;I.P.S. Centro de Salud los Santos - Santander;68;418;02474
220168425;804008207:0;I.P.S. Centro de Salud - Macaravita;68;425;02463
220168549;804015047:8;E.S.E. San Antonio de Padua - Pinchote;68;549;01523
220168572;890204789:8;E.S.E. Hospital Integrado San Antonio - Puente Nacional;68;572;01200
220168573;829003945:6;I.P.S. Centro de Salud de Puerto Parra;68;573;02468
220168720;804010718:9;I.P.S. Centro de Salud Santa Helena de Opón;68;720;02482
220168755;804001663:4;Instituto de Cultura, Turismo y Recreación - Socorro;68;755;02541
220168773;804008746:9;I.P.S. Centro de Salud de Sucre Santander;68;773;02469
220168780;804005751:2;I.P.S. San Sebastián de Suratá;68;780;02493
220168861;804005973:0;E.S.P. Empresa de Servicios Públicos Domiciliarios de Vélez;68;861;01827
220168867;804007078:2;I.P.S. Centro de Salud Nuestra Señora del Carmen - Vetas;68;867;02475
220170001;800225219:4;Fondo Mixto de Promoción de la Cultura y las Artes de Sucre;70;000;02295
220170110;823002149:3;E.S.E. Centro de Salud Santa Lucía - Buenavista;70;110;00818
220170265;823003985:9;E.S.E. Centro de Salud de Guaranda - Sucre;70;265;00705
220170418;823002541:8;E.S.E. Centro de Salud los Palmitos - Sucre;70;418;00754
220170473;823002856:2;E.S.E. Centro de Salud San Blas - Morroa;70;473;00788
220170508;823001873:3;E.S.E. Centro de Salud - Ovejas;70;508;00673
220170678;823002356:1;E.S.E. Hospital Local San Benito Abad;13;678;01273
220170713;823000496:5;E.S.E. Hospital de San Onofre;70;713;01141
220170717;823001999:2;E.S.E. Centro de Salud - San Pedro Sucre;70;717;00676
220173168;809009718:5;Sociedad Administradora de la Plaza de Mercado y Matadero Municipal;73;168;03464
220173200;809002097:8;E.S.E. Centro de Salud de Coello;73;200;00700
220173275;809003128:2;Hospital Nuestra Señora de Fátima Empresa Social del Estado ;73;275;00675
220173411;809002612:1;Instituto Libanense para el Deporte y la Recreación;73;411;02662
220173547;809005249:4;E.S.E. Hospital San Sebastián - Piedras;73;547;01432
220173585;890706760:1;Instituto Purificense para la Recreación y el Deporte;73;585;02798
220173770;809005452:3;E.S.E. Hospital Santa Rosa de Lima - Suárez Tolima;73;770;01448
220173854;809000383:3;E.S.E. Hospital Vito Fasael Gutiérrez Pedraza - Valle de San Juan;73;854;01461
220176000;805028530:4;E.S.E. Hospital Isaías Duarte Cancino - Valle del Cauca;76;000;01206
220176001;805027261:3;E.S.E. Red Salud del Centro del Municipio de Cali;76;001;01510
220176111;815000361:0;Instituto Municipal del Deporte y la Recreación - Guadalajara de Buga;76;111;02734
220176122;891903051:4;Instituto Municipal de Deporte y Recreación - Caicedonia;76;122;02676
220176130;815000395:0;Instituto Municipal de Deporte y Recreación - Candelaria;76;130;02677
220176275;891303452:1;Instituto Municipal para el Deporte y la Recreación - Florida Valle;76;275;02748
220176364;800188421:7;Instituto Municipal del Deporte y la Recreación - Jamundí;76;364;02736
220176563;815000352:4;Instituto para el Deporte, el Aprovechamiento del Tiempo Libre y la Educación Extraescolar;76;563;02504
220176606;800021433:8;Instituto Municipal de Deporte y Recreación - Restrepo Valle;76;606;02679
220176834;821000831:2;E.S.E. Hospital Rubén Cruz Vélez - Tuluá;76;834;01363
220176845;800198176:1;Instituto Municipal de Deporte y Recreación - Ulloa;76;845;02686
220176890;800221124:5;Instituto Municipal de Deporte y Recreación - Yotoco;76;890;02687
220176895;891902310:2;Instituto Municipal del Deporte y la Recreación - Zarzaleño;76;895;02731
220185001;800117801:9;Instituto para el Deporte y la Recreación - Yopal;85;001;02778
220185010;844000963:1;Instituto para el Deporte y la Recreación de Aguazul;85;010;02779
220185230;900030560:6;Centro Regional de Educación de Orocué;85;230;00367
220185410;844001287:3;E.S.E. Hospital Local de Tauramena;85;410;01253
220205266;811016337:9;Instituto de Deportes, Recreación y Aprovechamiento del Tiempo Libre Envigado;05;266;02556
220205376;811002944:9;Instituto Cejeño de la Recreación y el Deporte - La Ceja del Tambo;05;376;02522
220205631;811042483:6;Empresa de Alumbrado Público - Sabaneta;05;631;02068
220205999;811030395:4;Asociación de Municipios Antioqueños del Norte Medio;05;001;00112
220208433;802019880:8;Instituto de Cultura de Malambo;08;433;02532
220208999;800055568:1;Área Metropolitana de Barranquilla;08;001;00086
220213657;806006900:5;Instituto de Deporte y Recreación - San Juan Nepomuceno;13;657;02543
220214001;806014488:5;Transcaribe S.A.;13;001;03602
220215176;820002659:9;Fondo de Vivienda de Interés Social y Reforma Urbana;15;176;02280
220215380;820003193:7;E.S.E. Centro de Salud - La Candelaria;15;380;00750
220215516;800099266:1;Instituto de Vivienda de Interés Social y Reforma Urbana - Paipa;15;516;02606
220215696;820003284:3;E.S.E. Centro de Salud Santa Sofía;15;696;00820
220215759;891855039:9;E.S.E. Hospital Regional de Sogamoso;15;759;01348
220219780;817000109:8;E.S.P. de Suárez ;19;780;01992
220220011;800255791:4;Fondo Rotatorio de Valorización Municipal - Aguachica;20;011;02332
220225743;808003500:6;E.S.E. Hospital Ismael Silva - Silvania;25;743;01207
220225785;832001000:3;Instituto Municipal de Recreación y Deporte de Tabio;25;785;02710
220241206;813011706:8;E.S.E. Ana Silvia Maldonado Jiménez;41;206;00639
220241396;813002872:4;E.S.E. San Sebastian del Municipio de La Plata - Huila;41;396;02717
220241503;813012946:3;E.S.E. Municipal David Molina Muñoz - Oporapa;41;503;01480
220241548;813006877:9;E.S.E. Centro de Salud San Juan de Dios - El Pital;41;548;00800
220241615;813001390:1;Junta Municipal de Deportes y Recreación de Rivera - Huila;41;615;02847
220244430;839000794:3;I.P.S. Asociación de Autoridades Tradicionales Wayuu Sumuywajat;44;430;02459
220244560;900016853:0;I.P.S.I. Unidad Médica Wayuu Anouta Wakuaipa;44;560;02500
220250001;822006587:0;E.S.P. Empresa de Servicios Públicos del Meta;50;001;01788
220250590;900061048:9;E.S.E. Hospital Nivel I Puerto Rico;50;590;01309
220254000;807008843:6;E.S.E. Hospital Regional Occidente - Norte de Santander;54;000;01358
220254261;807004665:3;E.S.E. Unidad Hospital Juan Luis Londoño de Zulia;54;261;01543
220254874;807004631:3;E.S.E. Villa del Rosario;54;874;01544
220266456;816007158:7;Empresa Vial y de Transporte de Mistrató;66;456;02166
220268276;800219006:8;Casa de la Cultura Piedra del Sol - Floridablanca;68;276;00321
220270124;823001943:0;E.S.E. Centro de Salud Caimito;70;124;00679
220270235;823001901:1;E.S.E. Centro de Salud Inmaculada Concepción;70;235;00743
220270708;823001035:8;E.S.E. Centro de Salud San José - San Marcos;70;708;00674
220273411;890702387:7;Hogar San José para Ancianos;73;411;02428
220276001;805027337:4;E.S.E. Red de Salud del Oriente;76;001;01506
220276109;835000972:3;E.S.E. Hospital Luis Ablanque de la Plata - Buenaventura;76;109;01289
220276243;800215204:1;Corporación para la Recreación Popular de el Águila;76;243;00528
220276520;800123366:0;Centro de Diagnóstico Automotor de Palmira;76;520;00353
220276563;900005734:5;Instituto Municipal de Cultura y Turismo de Pradera;76;563;02668
220276834;891900528:1;Instituto Municipal del Deporte y la Recreación de Tuluá;76;834;02738
220285001;844002071:4;Fundación Universitaria Internacional del Trópico Americano;85;000;03891
220285410;844001542:7;Instituto para el Deporte y la Recreación - Tauramena;85;410;02777
220295999;900022200:6;C.P.G.A. del Guaviare y Sur del Meta;95;001;00248
220305001;830112464:6;E.S.P. Aguas Nacionales EPM S.A.;05;001;01592
220305045;811042797:3;Terminal de Transporte de Apartadó;05;045;03549
220308001;802021209:1;Transmetro S.A.;08;001;03603
220313657;890481013:8;Casa de la Cultura de San Juan Nepomuceno;13;657;00322
220314001;806013404:2;Distriseguridad;13;001;00617
220315232;820003365:1;E.S.E. Centro de Salud San Pedro de Iguaque del Municipio de Chíquiza;15;232;00807
220315322;900004894:0;E.S.E. Hospital Regional II Nivel Valle de Tenza;15;322;01352
220315516;826001553:2;Instituto para la Educación Física la Recreación y el Deporte - Paipa;15;516;02790
220318247;828000666:9;Casa de la Cultura Jesús Angel González Arias Jaga;18;247;00323
220319821;900052148:9;E.S.E. Cxayu Ce Jxut;19;821;00843
220325372;900000427:6;E.S.E. Policlínico de Junín;25;372;01493
220325645;900036553:1;E.S.E. Hospital San Antonio del Tequendama I Nivel;25;645;01377
220325772;832011441:0;E.S.E. Hospital Nuestra señora del Rosario Suesca;25;772;00722
220341298;813002940:7;E.S.E. María Auxiliadora - Garzón;41;298;01478
220344430;839000214:3;I.P.S. Casa Indígena Maicao Marcelo Ramírez;44;430;02461
220350150;900004059:7;E.S.E. Hospital de Castilla La Nueva;50;150;01127
220350287;822001570:3;E.S.E. Hospital Local Primer Nivel - Fuentedeoro;50;287;01270
220350313;900005594:0;E.S.E. Primer Nivel Granada Salud;50;313;01496
220354000;807008842:9;E.S.E. Hospital Regional Noroccidental - Norte de Santander;54;000;01354
220354999;800153197:0;Área Metropolitana de Cúcuta;54;001;00088
220368276;804006936:2;E.S.E. Clínica Guane -  Floridablanca;68;276;00842
220376001;805027287:4;E.S.E. Red de Salud del Norte;76;001;01505
220376520;815000316:9;E.S.E. Hospital Raúl Orejuela Bueno;76;520;01328
220385010;844001355:6;E.S.E Hospital Local Juan Hernando Urrego - Aguazul;85;010;01259
220405001;811041199:4;EPM Inversiones S.A.;05;001;02207
220405360;811017810:6;E.S.E. Hospital del Sur Gabriel Jaramillo Piedrahíta;05;360;01152
220415999;800214221:2;Asociación de Municipios de Lengupa;15;455;00127
220420011;824000785:2;E.S.E. Hospital Local de Aguachica;20;011;01232
220425899;800195954:1;Instituto Municipal de Cultura, Recreación y Deporte de Zipaquirá;25;899;02671
220425999;800150273:9;Asociación de Municipios del Guavio - En Liquidación;25;297;00140
220441999;830504349:1;Asociación Agroempresarial de Municipios del Sur Occidente del Departamento del Huila;41;396;00154
220454000;807008824:6;E.S.E. Hospital Regional Centro - Gramalote Norte de Santander;54;000;01340
220454999;800244263:1;Asociación de Municipios del Catatumbo Provincia de Ocaña y Sur del Cesar;54;498;00122
220466999;891410902:0;Área Metropolitana Centro Occidente;66;001;00085
220468999;804006099:2;Asociación de Municipios Comuneros;68;755;00113
220476001;805024523:4;Empresa Municipal de Renovación Urbana del Municipio de Santiago de Cali;76;001;02145
220505999;811003898:2;Asociación de Municipios del Bajo Cauca y Nechí;05;154;00134
220513001;806010305:8;E.S.E. Hospital Local Cartagena de Indias;13;001;01230
220525645;808004074:4;Instituto de Recreación, Deporte, Cultura y Turismo San Antonio del Tequendama;25;645;02582
220541551;813005295:8;E.S.E. Manuel Castro Tovar - Pitalito;41;551;01475
220541999;813013649:5;C.P.G.A. del Sur del Huila;41;551;00254
220544430;839000936:2;I.P.S. Indígena Erejeeria Wayuu;44;430;02486
220566170;816002062:6;Cuerpo Oficial de Bomberos - Dosquebradas;66;170;00547
220568999;890210581:8;Área Metropolitana de Bucaramanga;68;001;00087
220576001;805027289:9;E.S.E. Red de Salud de Ladera de Santiago de Cali;76;001;01504
220576147;836000386:0;E.S.E. I.P.S. del Municipio de Cartago;76;147;01469
220586568;846000253:6;E.S.E. Hospital Local Puerto Asís - Puerto Asís;86;568;01271
220641999;900028594:1;C.P.G.A. del Noroccidente del Huila;41;001;00249
220644430;839000145:3;I.P.S. Asociación de Cabildos y/o Autoridades Tradicionales de la Guajira;44;430;02460
220676001;805027338:1;E.S.E. Red de Salud del Suroriente;76;001;01507
220741001;813005265:7;E.S.E. Carmen Emilia Ospina;41;001;00661
220741999;900010050:6;C.P.G.A Corpoagrocentro;41;298;00241
220768999;900027744:3;CPGA de la Provincia de García Rovira;68;266;00244
220776001;890303448:6;E.S.E. Hospital Geriátrico Ancianato San Miguel;76;001;01193
220805999;811003979:0;Municipios Unidos del Suroriente Antioqueño;05;756;03031
220815480;800254850:6;E.S.E. Hospital Santa Ana de Muzo;15;480;01442
220841999;900057486:6;C.P.G.A. del Centro Oriente del Huila;41;001;00246
220905999;800108848:6;Municipios Asociados de la Subregión de Embalses de los ríos Negro y Nare ;05;001;03025
221005999;800183770:1;Municipios Asociados del Altiplano y Oriente Antioqueño;05;615;03028
221010999;800119884:9;Asociación de Áreas Metropolitanas de Colombia;05;000;00105
221015999;800162765:0;Asociación de Municipios de Ricaurte Bajo - En Liquidación;15;469;00128
221025999;800148483:2;Asociación de Municipios del Sumapaz - En Liquidación;25;290;00151
221076520;815000340:6;Instituto Municipal del Deporte y la Recreación de Palmira;76;520;02737
221205212;890985016:3;Junta de Deportes Copacabana;05;212;02837
221205999;800140740:4;Municipios Asociados de Urabá;05;001;03027
221225999;800177622:3;Asociación de Municipios Sabana Centro;25;126;00108
221313001;800232726:6;Instituto Distrital de Deportes y Recreación de Cartagena;13;001;02644
221317001;800002916:2;Instituto de Valorización de Manizales;17;001;02602
221417513;810005513:8;E.S.P. Aguas Manantiales de Pácora;17;513;00033
221511001;860061099:1;Instituto Distrital para la Recreación y el Deporte;11;001;02653
221525999;800082665:0;Federación Colombiana de Municipios;11;001;02216
221568615;800194163:6;E.S.P. Empresa de Servicios Varios;68;615;02121
221615999;826000834:2;Asociación de Municipios del Pie de Monte Oriental;15;377;00146
221813001;800165392:2;Fondo de Vivienda de Interés Social y Reforma Urbana Distrital;13;001;02279
222011001;899999081:6;Instituto de Desarrollo Urbano;11;001;02560
222105999;890904171:0;Municipios Asociados del Valle de Aburrá;05;001;03030
222205001;890984761:8;Empresa para la Seguridad Urbana;05;001;02161
222705001;800058016:1;E.S.E. Metrosalud;05;001;01479
222711001;899999230:7;Universidad Distrital Francisco José de Caldas;11;001;03700
222905001;890984630:1;Metroparques E.I.C.E;05;001;02977
223011001;899999333:7;Instituto Distrital para la Protección de la Niñez y de la Juventud;11;001;02652
223105001;800194096:0;Instituto de Deportes y Recreación;05;001;02553
223111001;830007738:1;Instituto para la Investigación Educativa y el Desarrollo Pedagógico;11;001;02792
223211001;899999446:0;Instituto para la Economía Social;11;001;02789
223305001;890904646:7;E.S.E. Hospital General de Medellín;05;001;00883
223405001;800223337:6;Empresa de Desarrollo Urbano;05;001;02071
223411001;899999282:1;Orquesta Filarmónica de Bogotá;11;001;03074
223511001;860044113:3;Fundación Gilberto Alzate Avendaño;11;001;02351
223763001;801001440:8;E.S.E. Red salud Armenia;63;001;01511
223915238;800110187:2;Instituto de Cultura y Turismo de Duitama;15;238;02536
224054001;807001836:2;Instituto Municipal para la Recreación y el Deporte - Cúcuta;54;001;02758
224063001;890000957:2;Corporación Municipal de Cultura de Armenia;63;001;00517
224154001;807004352:3;E.S.E. Imsalud Cúcuta;54;001;01465
224168001;890204109:1;Dirección de Tránsito de Bucaramanga;68;001;00608
224211001;860506170:7;Instituto Distrital de Patrimonio Cultural;11;001;02647
224215238;800051294:9;Fondo de Vivienda Obrera de Duitama;15;238;02282
224268001;890204594:9;Instituto Municipal de Cultura y Turismo de Bucaramanga;68;001;02666
224563001;800246890:7;Fondo Municipal de Vivienda de Armenia;63;001;02313
224615238;826000522:1;Instituto para la Educación Física, la Recreación y el Deporte de Duitama;15;238;02791
224776147;800151764:8;Aeropuerto Internacional Santa Ana S.A.;76;147;00016
224911001;860030197:0;Jardín Botánico de Bogotá José Celestino Mutis;11;001;02827
224968081;890270948:3;Inspección de Tránsito y Transporte de Barrancabermeja;68;081;02514
225005250;800239510:4;Fondo de Vivienda de Interés Social - El Bagre;05;250;02284
225368001;800084206:2;Instituto de Salud de Bucaramanga;68;001;02583
225417001;800044967:8;E.S.E. Assbasalud - Atención en Seguridad Social, Bienestar y Salud;17;001;00641
225468001;800022620:3;Bomberos de Bucaramanga;68;001;00223
225511001;800246953:2;Fondo Financiero Distrital de Salud;11;001;02289
225568001;804001897:0;Instituto de Vivienda Municipal de Bucaramanga;68;001;02610
225573001;809003590:2;E.S.E. Unidad de Salud de Ibagué;73;001;01541
225668001;804002166:1;Instituto de la Juventud, el Deporte y la Recreación de Bucaramanga;68;001;02576
225711001;800154275:1;Instituto Distrital de Gestión de Riesgos y Cambio Climático;11;001;02261
225770001;823000293:7;Fondo Rotatorio de Valorización de Sincelejo;70;001;02331
225866001;816005003:5;E.S.E. Salud Pereira;66;001;01520
225870001;823000029:9;Fondo Municipal de Vivienda de Interés Social y Reforma Urbana de Sincelejo;70;001;02315
225917001;890801007:8;Empresa Municipal para la Salud;17;001;02157
225966001;800182927:4;Instituto de Cultura de Pereira- En liquidación ;66;001;02533
