CODIGO;CUENTA;SALDO ANTERIOR;DEBITO;CREDITO;SALDO FINAL
555010001;SERVICIO DE ALCANTARILLADO;20465514,500;5800830,000;0,000;26266344,500
555011;Servicio de aseo;65922552,500;22431400,000;0,000;88353952,500
555011001;SERVICIO DE ASEO;65922552,500;22431400,000;0,000;88353952,500
555090;Otros subsidios;0,000;18477185,000;0,000;18477185,000
555090001;SUBSIDIO GAS DOMICILIARIO;0,000;18477185,000;0,000;18477185,000
58;OTROS GASTOS;25620105,900;5731751,040;148,000;31351708,940
5802;COMISIONES;1159595,140;95863,920;0,000;1255459,060
580240;Comisiones servicios financieros;1159595,140;95863,920;0,000;1255459,060
580240001;COMISIONES SERVICIOS FINANCIEROS;1159595,140;95863,920;0,000;1255459,060
5803;AJUSTE POR DIFERENCIA EN CAMBIO;-0,000;0,000;0,000;-0,000
580343;Financiamiento interno de largo plazo en préstamos por pagar;-0,000;0,000;0,000;-0,000
580343001;FINANCIAMIENTO INTERNO DE LARGO PLAZO EN PRÉSTAMOS POR PAGAR;-0,000;0,000;0,000;-0,000
5804;FINANCIEROS;9142861,760;2513887,120;148,000;11656600,880
580435;Costo efectivo de préstamos por pagar - Financiamiento interno de largo plazo;9139496,710;2513318,120;0,000;11652814,830
580435001;COSTO EFECTIVO DE PRÉSTAMOS POR PAGAR  FINANCIAMIENTO INTERNO DE LARGO PLAZO;9139496,710;2513318,120;0,000;11652814,830
580490;Otros gastos financieros;3365,050;569,000;148,000;3786,050
580490002;REDONDEO A MILES IMPUESTOS NACIONALES;3365,050;569,000;148,000;3786,050
5890;GASTOS DIVERSOS;15317649,000;3122000,000;0,000;18439649,000
589012;Sentencias;129649,000;0,000;0,000;129649,000
589012001;SENTENCIAS;129649,000;0,000;0,000;129649,000
589025;Multas y sanciones;15188000,000;3122000,000;0,000;18310000,000
589025001;MULTAS Y SANCIONES;15188000,000;3122000,000;0,000;18310000,000
59;CIERRE DE INGRESOS, GASTOS Y COSTOS;0,000;0,000;0,000;0,000
5905;CIERRE DE INGRESOS, GASTOS Y COSTOS;0,000;0,000;0,000;0,000
590501;Cierre de ingresos, gastos y costos;0,000;0,000;0,000;0,000
590501001;CIERRE DE INGRESOS GASTOS Y COSTOS;0,000;0,000;0,000;0,000
9;CUENTAS DE ORDEN ACREEDORAS;0,000;16127165,000;16127165,000;0,000
93;ACREEDORAS DE CONTROL;-80621676,004;8144633,000;7982532,000;-80459575,004
9390;OTRAS CUENTAS ACREEDORAS DE CONTROL;-80621676,004;8144633,000;7982532,000;-80459575,004
939015;Porcentaje y sobretasa ambiental al impuesto predial;-80621676,004;8144633,000;7982532,000;-80459575,004
939015001;PORCENTAJE Y SOBRETASA AMBIENTAL AL IMPUESTO PREDIAL;-80621676,004;8144633,000;7982532,000;-80459575,004
99;ACREEDORAS POR CONTRA (DB);80621676,004;7982532,000;8144633,000;80459575,004
9915;ACREEDORAS DE CONTROL POR CONTRA (DB);80621676,004;7982532,000;8144633,000;80459575,004
991523;Porcentaje y sobretasa ambiental al impuesto predial;5658363,000;7982532,000;0,000;13640895,000
991523001;PORCENTAJE Y SOBRETASA AMBIENTAL AL IMPUESTO PREDIAL;5658363,000;7982532,000;0,000;13640895,000
991590;Otras cuentas acreedoras de control por contra;74963313,004;0,000;8144633,000;66818680,004
991590001;OTRAS CUENTAS ACREEDORAS DE CONTROL POR CONTRA;74963313,004;0,000;8144633,000;66818680,004
